name,nonlinearStretchWarp,bucklingRatioLeftBias,density,bendingWeft,bucklingRatioRightBias,nonlinearRightShear,stretchWarp,bendingRightBias,nonlinearStretchWeft,bucklingStiffnessRightBias,bucklingStiffnessLeftBias,leftShear,nonlinearLeftShear,thickness,stretchWeft,internalDamping,bucklingRatioWarp,bendingWarp,rightShear,bucklingStiffnessWeft,bucklingStiffnessWarp,friction,bendingLeftBias,bucklingRatioWeft
V1_Fur_Muskrat_Belly_8079,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]",0.0,230.30303955078125,4398.22998046875,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]",1700000.0,4084.070556640625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",0.0,0.0,660000.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]",0.6700000166893005,700000.0,9.999999747378752e-05,0.0,3769.911376953125,660000.0,0.0,0.0,0.029999999329447746,4084.070556640625,0.0
V1_Fur_Muskrat_Belly_8080,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]",0.0,230.30303955078125,4398.22998046875,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]",1700000.0,4084.070556640625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",0.0,0.0,660000.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]",0.6700000166893005,700000.0,9.999999747378752e-05,0.0,3769.911376953125,660000.0,0.0,0.0,0.029999999329447746,4084.070556640625,0.0
V1_Fur_Muskrat_Belly_8081,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]",0.0,230.30303955078125,4398.22998046875,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]",1700000.0,4084.070556640625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",0.0,0.0,660000.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]",0.6700000166893005,700000.0,9.999999747378752e-05,0.0,3769.911376953125,660000.0,0.0,0.0,0.029999999329447746,4084.070556640625,0.0
V1_Woven_Cotton_40s_Poplin_8105,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3971861004829407}, {'lengthRatio': 1.0036699771881104, 'stiffnessRatio': 3.100890636444092}, {'lengthRatio': 1.0091675519943237, 'stiffnessRatio': 3.1732354164123535}, {'lengthRatio': 1.0126750469207764, 'stiffnessRatio': 3.1732354164123535}]",0.30000001192092896,129.2929229736328,5174.189453125,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0124925374984741, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0391725301742554, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0601650476455688, 'stiffnessRatio': 1.0}]",315135.78125,6138.9189453125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.1448565274477005}, {'lengthRatio': 1.0015599727630615, 'stiffnessRatio': 2.361217498779297}, {'lengthRatio': 1.0049874782562256, 'stiffnessRatio': 2.361217498779297}, {'lengthRatio': 1.00850510597229, 'stiffnessRatio': 2.361217498779297}]",0.25,0.25,154035.328125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0124925374984741, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0391725301742554, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0601650476455688, 'stiffnessRatio': 1.0}]",0.27000001072883606,423510.3125,9.999999747378752e-05,0.30000001192092896,8056.39501953125,154035.328125,0.25,0.25,0.029999999329447746,6138.9189453125,0.30000001192092896
V2_Woven_Corduroy_1_8137,,0.30000001192092896,304.0,6070.5810546875,0.30000001192092896,,77379.1484375,14001.75390625,,0.2900197207927704,0.2900197207927704,23634.044921875,,0.5,61795.55078125,9.999999747378752e-05,0.30000001192092896,23381.341796875,23450.5703125,0.2888445258140564,0.28964242339134216,0.029999999329447746,14001.75390625,0.30000001192092896
V2_Cut_Sew_Knit_Rib_2_8175,,0.30000001192092896,220.0,140.68222045898438,0.30000001192092896,,14345.4912109375,613.5167236328125,,1.0,1.0,15926.5673828125,,0.5,15994.693359375,9.999999747378752e-05,0.30000001192092896,84.40454864501953,23052.650390625,1.0,1.0,0.029999999329447746,613.5167236328125,0.30000001192092896
V1_Leather_Lambskin_8209,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3498303294181824}, {'lengthRatio': 1.0040899515151978, 'stiffnessRatio': 1.8934379816055298}, {'lengthRatio': 1.0133349895477295, 'stiffnessRatio': 2.540776014328003}, {'lengthRatio': 1.0193300247192383, 'stiffnessRatio': 2.540776014328003}]",0.0,328.78790283203125,6516.4228515625,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.06833784282207489}, {'lengthRatio': 1.0095875263214111, 'stiffnessRatio': 1.2767086029052734}, {'lengthRatio': 1.022497534751892, 'stiffnessRatio': 1.3343985080718994}, {'lengthRatio': 1.0335050821304321, 'stiffnessRatio': 1.706717848777771}]",393580.53125,9967.8798828125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.5884796380996704}, {'lengthRatio': 1.0104124546051025, 'stiffnessRatio': 1.9046034812927246}, {'lengthRatio': 1.0254199504852295, 'stiffnessRatio': 3.512845754623413}, {'lengthRatio': 1.0376750230789185, 'stiffnessRatio': 4.523660182952881}]",0.0,0.0,472419.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.06833784282207489}, {'lengthRatio': 1.0095875263214111, 'stiffnessRatio': 1.2767086029052734}, {'lengthRatio': 1.022497534751892, 'stiffnessRatio': 1.3343985080718994}, {'lengthRatio': 1.0335050821304321, 'stiffnessRatio': 1.706717848777771}]",0.8399999737739563,189277.8125,9.999999747378752e-05,0.0,20034.62890625,472419.0,0.0,0.0,0.029999999329447746,9967.8798828125,0.0
V2_Non-Fabric_PVC_2_8243,,0.30000001192092896,924.0,156614.078125,0.30000001192092896,,104494.984375,164940.9375,,0.25049206614494324,0.25049206614494324,243453.828125,,0.5,573216.625,9.999999747378752e-05,0.30000001192092896,147696.296875,243453.828125,0.2506365478038788,0.2508333921432495,0.029999999329447746,164940.9375,0.30000001192092896
V1_Cut_Sew_Knit_Rib_2X2_468gsm_8281,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0299999713897705, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1299999952316284, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2060000896453857, 'stiffnessRatio': 1.0050806999206543}]",0.0,468.1818542480469,2393.848876953125,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.034999966621399, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1349999904632568, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2110000848770142, 'stiffnessRatio': 1.0}]",442160.9375,6156.89599609375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.065000057220459, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2649999856948853, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.4160000085830688, 'stiffnessRatio': 1.0}]",0.0,0.0,201563.078125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.034999966621399, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1349999904632568, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2110000848770142, 'stiffnessRatio': 1.0}]",1.4900000095367432,110086.65625,9.999999747378752e-05,0.0,76702.0390625,201563.078125,0.0,0.0,0.029999999329447746,6156.89599609375,0.0
V1_Woven_Wool_Melton_8313,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.18010282516479492}, {'lengthRatio': 1.0032850503921509, 'stiffnessRatio': 1.9588704109191895}, {'lengthRatio': 1.0074925422668457, 'stiffnessRatio': 1.9588704109191895}, {'lengthRatio': 1.0110000371932983, 'stiffnessRatio': 1.9588704109191895}]",0.0,377.7778015136719,5749.43212890625,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.4690869450569153}, {'lengthRatio': 1.0129175186157227, 'stiffnessRatio': 2.1915857791900635}, {'lengthRatio': 1.0358250141143799, 'stiffnessRatio': 2.4380221366882324}, {'lengthRatio': 1.0543349981307983, 'stiffnessRatio': 3.1496922969818115}]",510498.28125,7672.89990234375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.16825039684772491}, {'lengthRatio': 1.0024125576019287, 'stiffnessRatio': 1.6949098110198975}, {'lengthRatio': 1.0112475156784058, 'stiffnessRatio': 1.6949098110198975}, {'lengthRatio': 1.018494963645935, 'stiffnessRatio': 1.6949098110198975}]",0.0,0.0,232752.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.4690869450569153}, {'lengthRatio': 1.0129175186157227, 'stiffnessRatio': 2.1915857791900635}, {'lengthRatio': 1.0358250141143799, 'stiffnessRatio': 2.4380221366882324}, {'lengthRatio': 1.0543349981307983, 'stiffnessRatio': 3.1496922969818115}]",1.059999942779541,590001.875,9.999999747378752e-05,0.0,13041.8330078125,232752.5,0.0,0.0,0.029999999329447746,7672.89990234375,0.0
V2_Woven_Boucle_1_8349,,0.30000001192092896,376.0,26504.208984375,0.30000001192092896,,17822.685546875,27305.892578125,,0.25,0.25,23550.986328125,,0.5,27099.083984375,9.999999747378752e-05,0.30000001192092896,26581.763671875,23550.986328125,0.25,0.25,0.029999999329447746,27305.892578125,0.30000001192092896
V1_Cut_Sew_Knit_Cotton_Stretch_Velvet_8385,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.012233305722475052}, {'lengthRatio': 1.059999942779541, 'stiffnessRatio': 4.89351749420166}, {'lengthRatio': 1.159999966621399, 'stiffnessRatio': 8.658453941345215}, {'lengthRatio': 1.2360000610351562, 'stiffnessRatio': 10.596565246582031}]",0.0,237.37371826171875,446.4123840332031,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.19262966513633728}, {'lengthRatio': 1.0800000429153442, 'stiffnessRatio': 2.5926640033721924}, {'lengthRatio': 1.1799999475479126, 'stiffnessRatio': 5.661200046539307}, {'lengthRatio': 1.25600004196167, 'stiffnessRatio': 5.692192554473877}]",40872.02734375,524.3098754882812,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.2834455072879791}, {'lengthRatio': 1.0950000286102295, 'stiffnessRatio': 2.4742910861968994}, {'lengthRatio': 1.1950000524520874, 'stiffnessRatio': 5.168346405029297}, {'lengthRatio': 1.2710000276565552, 'stiffnessRatio': 5.168346405029297}]",0.0,0.0,17155.453125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.19262966513633728}, {'lengthRatio': 1.0800000429153442, 'stiffnessRatio': 2.5926640033721924}, {'lengthRatio': 1.1799999475479126, 'stiffnessRatio': 5.661200046539307}, {'lengthRatio': 1.25600004196167, 'stiffnessRatio': 5.692192554473877}]",0.5600000023841858,16304.287109375,9.999999747378752e-05,0.0,656.1363525390625,17155.453125,0.0,0.0,0.029999999329447746,524.3098754882812,0.0
V2_Cut_Sew_Knit_Pique_2_8417,,0.30000001192092896,188.0,401.23876953125,0.30000001192092896,,23636.5234375,2025.1431884765625,,1.0,1.0,12404.794921875,,0.5,31716.87109375,9.999999747378752e-05,0.30000001192092896,7686.7021484375,22445.53515625,1.0,1.0,0.029999999329447746,2025.1431884765625,0.30000001192092896
V1_Non-Fabric_Fusible_Rigid_8447,,0.800000011920929,300.0,62831.85546875,0.800000011920929,,1700000.0,62831.85546875,,0.800000011920929,0.800000011920929,3400000.0,,0.5,1700000.0,9.999999747378752e-05,0.800000011920929,62831.85546875,3400000.0,0.800000011920929,0.800000011920929,0.029999999329447746,62831.85546875,0.800000011920929
V2_Woven_Organza_1_8477,,0.30000001192092896,36.0,3497.079833984375,0.30000001192092896,,46053.5625,2653.3046875,,0.25235986709594727,0.25235986709594727,6741.77880859375,,0.5,18347.15234375,9.999999747378752e-05,0.30000001192092896,5143.619140625,6741.77880859375,0.2524995803833008,0.25025057792663574,0.029999999329447746,2653.3046875,0.30000001192092896
V2_Woven_Plaid_1_8517,,0.30000001192092896,156.0,4668.0810546875,0.30000001192092896,,212614.765625,8622.1865234375,,0.2508070170879364,0.2508070170879364,22412.638671875,,0.5,155210.796875,9.999999747378752e-05,0.30000001192092896,9084.3857421875,23556.291015625,0.25249460339546204,0.2520541250705719,0.029999999329447746,8622.1865234375,0.30000001192092896
V2_Woven_Voile_2_8555,,0.30000001192092896,68.0,2083.848876953125,0.30000001192092896,,119291.265625,3038.584228515625,,0.2509785294532776,0.2509785294532776,20399.10546875,,0.5,100551.0859375,9.999999747378752e-05,0.30000001192092896,4504.056640625,21645.87109375,0.25061115622520447,0.25055181980133057,0.029999999329447746,3038.584228515625,0.30000001192092896
V1_Woven_Wool_Cashmere_8591,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.0010719768470153213}, {'lengthRatio': 1.0032850503921509, 'stiffnessRatio': 2.143953800201416}, {'lengthRatio': 1.0099974870681763, 'stiffnessRatio': 2.143953800201416}, {'lengthRatio': 1.0151700973510742, 'stiffnessRatio': 2.143953800201416}]",0.0,401.0101013183594,7864.6474609375,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9663840532302856}, {'lengthRatio': 1.02166748046875, 'stiffnessRatio': 1.2592624425888062}, {'lengthRatio': 1.0616650581359863, 'stiffnessRatio': 1.4150729179382324}, {'lengthRatio': 1.0926600694656372, 'stiffnessRatio': 1.6716909408569336}]",466427.96875,12652.345703125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.7929892539978027}, {'lengthRatio': 1.0041224956512451, 'stiffnessRatio': 1.4354990720748901}, {'lengthRatio': 1.0149924755096436, 'stiffnessRatio': 1.4354990720748901}, {'lengthRatio': 1.0235050916671753, 'stiffnessRatio': 1.4354990720748901}]",0.0,0.0,270192.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9663840532302856}, {'lengthRatio': 1.02166748046875, 'stiffnessRatio': 1.2592624425888062}, {'lengthRatio': 1.0616650581359863, 'stiffnessRatio': 1.4150729179382324}, {'lengthRatio': 1.0926600694656372, 'stiffnessRatio': 1.6716909408569336}]",1.6200000047683716,696621.8125,9.999999747378752e-05,0.0,27608.66015625,270192.0,0.0,0.0,0.029999999329447746,12652.345703125,0.0
V2_Cut_Sew_Knit_Sherpa_3_8626,,0.30000001192092896,512.0,9472.7646484375,0.30000001192092896,,75571.09375,8861.5419921875,,1.0,1.0,36288.1484375,,0.5,57154.07421875,9.999999747378752e-05,0.30000001192092896,10998.3095703125,34009.4375,1.0,1.0,0.029999999329447746,8861.5419921875,0.30000001192092896
V2_Woven_Voile_3_8667,,0.30000001192092896,108.0,3645.6796875,0.30000001192092896,,159818.671875,5408.34765625,,0.25,0.25,17387.6640625,,0.5,200514.625,9.999999747378752e-05,0.30000001192092896,2709.0537109375,14633.4267578125,0.25,0.25,0.029999999329447746,5408.34765625,0.30000001192092896
V2_Cut_Sew_Knit_Neoprene_Scuba_1_8707,,0.30000001192092896,476.0,97703.0234375,0.30000001192092896,,92037.8046875,48849.94921875,,1.0,1.0,71692.0546875,,0.5,84801.1953125,9.999999747378752e-05,0.30000001192092896,73282.7421875,71692.0546875,1.0,1.0,0.029999999329447746,48849.94921875,0.30000001192092896
V2_Cut_Sew_Knit_Mesh_Tulle_2_8747,,0.30000001192092896,180.0,6338.0791015625,0.30000001192092896,,113718.390625,7514.2724609375,,0.26074475049972534,0.26074475049972534,93642.296875,,0.5,77411.4453125,9.999999747378752e-05,0.30000001192092896,6878.56005859375,93642.296875,0.26896318793296814,0.2727736234664917,0.029999999329447746,7514.2724609375,0.30000001192092896
V2_Cut_Sew_Knit_Pointelle_1_8789,,0.30000001192092896,168.0,288.3397521972656,0.30000001192092896,,13519.5302734375,1016.1422119140625,,1.0,1.0,7395.44384765625,,0.5,6161.234375,9.999999747378752e-05,0.30000001192092896,3090.80810546875,7395.44384765625,1.0,1.0,0.029999999329447746,1016.1422119140625,0.30000001192092896
V2_Woven_Canvas_1_8829,,0.30000001192092896,340.0,22959.830078125,0.30000001192092896,,245976.875,30024.5546875,,0.25160008668899536,0.25160008668899536,84850.90625,,0.5,262768.71875,9.999999747378752e-05,0.30000001192092896,24292.72265625,84850.90625,0.25189676880836487,0.25185877084732056,0.029999999329447746,30024.5546875,0.30000001192092896
V2_Woven_TRS_3_8867,,0.30000001192092896,244.0,8129.9150390625,0.30000001192092896,,119848.9609375,8731.203125,,0.25,0.25,30143.138671875,,0.5,115542.8046875,9.999999747378752e-05,0.30000001192092896,12717.13671875,31392.720703125,0.25,0.25,0.029999999329447746,8731.203125,0.30000001192092896
V2_Cut_Sew_Knit_Waffle_1_8905,,0.30000001192092896,176.0,528.09716796875,0.30000001192092896,,42357.66015625,677.6610717773438,,1.0,1.0,20789.771484375,,0.5,27434.23828125,9.999999747378752e-05,0.30000001192092896,1372.966064453125,22629.6953125,1.0,1.0,0.029999999329447746,677.6610717773438,0.30000001192092896
V2_Cut_Sew_Knit_Waffle_3_8943,,0.30000001192092896,184.0,510.4473876953125,0.30000001192092896,,45754.359375,1229.569091796875,,1.0,1.0,26699.37890625,,0.5,48192.15625,9.999999747378752e-05,0.30000001192092896,2462.349609375,31638.84765625,1.0,1.0,0.029999999329447746,1229.569091796875,0.30000001192092896
V1_Cut_Sew_Knit_Cotton_Plush_8975,,0.0,230.0,4398.22998046875,0.0,,700000.0,4084.070556640625,,0.0,0.0,460000.0,,0.5,330000.0,9.999999747378752e-05,0.0,3769.911376953125,460000.0,0.0,0.0,0.029999999329447746,4084.070556640625,0.0
V1_Cut_Sew_Knit_Cotton_Plush_8976,,0.0,230.0,4398.22998046875,0.0,,700000.0,4084.070556640625,,0.0,0.0,460000.0,,0.5,330000.0,9.999999747378752e-05,0.0,3769.911376953125,460000.0,0.0,0.0,0.029999999329447746,4084.070556640625,0.0
V1_Cut_Sew_Knit_Cotton_Plush_8977,,0.0,230.0,4398.22998046875,0.0,,700000.0,4084.070556640625,,0.0,0.0,460000.0,,0.5,330000.0,9.999999747378752e-05,0.0,3769.911376953125,460000.0,0.0,0.0,0.029999999329447746,4084.070556640625,0.0
V2_Cut_Sew_Knit_LowGaugeKnit_3_9007,,0.30000001192092896,227.0,918.25341796875,0.30000001192092896,,18375.71484375,1137.681884765625,,1.0,1.0,12684.873046875,,0.5,14241.3505859375,9.999999747378752e-05,0.30000001192092896,1146.44482421875,12227.37109375,1.0,1.0,0.029999999329447746,1137.681884765625,0.30000001192092896
V2_Cut_Sew_Knit_DoubleKnit_Interlock_1_9049,,0.30000001192092896,192.0,1476.98974609375,0.30000001192092896,,37893.72265625,3237.368408203125,,1.0,1.0,17290.716796875,,0.5,25716.345703125,9.999999747378752e-05,0.30000001192092896,8216.8447265625,19088.986328125,1.0,1.0,0.029999999329447746,3237.368408203125,0.30000001192092896
V2_Woven_Plain_2_9089,,0.30000001192092896,148.0,3974.507080078125,0.30000001192092896,,113321.3671875,4030.574462890625,,0.253022700548172,0.253022700548172,24733.36328125,,0.5,127511.640625,9.999999747378752e-05,0.30000001192092896,6772.48046875,25776.939453125,0.26244252920150757,0.25403711199760437,0.029999999329447746,4030.574462890625,0.30000001192092896
V2_Woven_Crepe_CDC_3_9129,,0.30000001192092896,104.0,1152.5037841796875,0.30000001192092896,,49482.7578125,1347.9696044921875,,0.4908064305782318,0.4908064305782318,5391.47265625,,0.5,24741.31640625,9.999999747378752e-05,0.30000001192092896,2441.797607421875,5758.68408203125,0.4774773120880127,0.4926215410232544,0.029999999329447746,1347.9696044921875,0.30000001192092896
V2_Woven_Plain_1_9169,,0.30000001192092896,140.0,3759.6689453125,0.30000001192092896,,107195.890625,3812.70556640625,,0.253022700548172,0.253022700548172,23396.423828125,,0.5,120619.125,9.999999747378752e-05,0.30000001192092896,6406.400390625,24383.591796875,0.26244252920150757,0.25403711199760437,0.029999999329447746,3812.70556640625,0.30000001192092896
V2_Cut_Sew_Knit_Velvet_3_9207,,0.30000001192092896,348.0,5070.94482421875,0.30000001192092896,,82764.2109375,4056.95947265625,,0.32304975390434265,0.32304975390434265,44412.0,,0.5,38202.9453125,9.999999747378752e-05,0.30000001192092896,5688.29541015625,44412.0,0.3237873315811157,0.32524266839027405,0.029999999329447746,4056.95947265625,0.30000001192092896
V1_Woven_Cotton_Oxford_9243,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3549846410751343}, {'lengthRatio': 1.0036749839782715, 'stiffnessRatio': 2.7084624767303467}, {'lengthRatio': 1.0116674900054932, 'stiffnessRatio': 2.79740047454834}, {'lengthRatio': 1.0168300867080688, 'stiffnessRatio': 2.79740047454834}]",0.30000001192092896,181.81817626953125,14575.8134765625,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0112425088882446, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0366649627685547, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.057669997215271, 'stiffnessRatio': 1.0}]",357474.75,11891.34765625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6635767817497253}, {'lengthRatio': 1.0019949674606323, 'stiffnessRatio': 1.682773470878601}, {'lengthRatio': 1.0087499618530273, 'stiffnessRatio': 1.682773470878601}, {'lengthRatio': 1.0168300867080688, 'stiffnessRatio': 1.682773470878601}]",0.25,0.25,95987.1796875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0112425088882446, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0366649627685547, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.057669997215271, 'stiffnessRatio': 1.0}]",0.36000001430511475,594257.0625,9.999999747378752e-05,0.30000001192092896,9584.384765625,95987.1796875,0.25,0.25,0.029999999329447746,11891.34765625,0.30000001192092896
V1_Cut_Sew_Knit_Pique_Jersey_9275,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.845366358757019}, {'lengthRatio': 1.0287524461746216, 'stiffnessRatio': 1.760956048965454}, {'lengthRatio': 1.0837500095367432, 'stiffnessRatio': 1.8411842584609985}, {'lengthRatio': 1.1259950399398804, 'stiffnessRatio': 2.5646920204162598}]",0.0,197.47476196289062,1536.9769287109375,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8462015986442566}, {'lengthRatio': 1.0237499475479126, 'stiffnessRatio': 2.0658931732177734}, {'lengthRatio': 1.0654150247573853, 'stiffnessRatio': 2.2489633560180664}, {'lengthRatio': 1.0976650714874268, 'stiffnessRatio': 2.707200288772583}]",65483.20703125,4239.419921875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8605183959007263}, {'lengthRatio': 1.0287549495697021, 'stiffnessRatio': 1.6837965250015259}, {'lengthRatio': 1.0837475061416626, 'stiffnessRatio': 2.171501636505127}, {'lengthRatio': 1.1259900331497192, 'stiffnessRatio': 2.8151509761810303}]",0.0,0.0,132063.578125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8462015986442566}, {'lengthRatio': 1.0237499475479126, 'stiffnessRatio': 2.0658931732177734}, {'lengthRatio': 1.0654150247573853, 'stiffnessRatio': 2.2489633560180664}, {'lengthRatio': 1.0976650714874268, 'stiffnessRatio': 2.707200288772583}]",0.8500000238418579,65264.8828125,9.999999747378752e-05,0.0,11142.333984375,132063.578125,0.0,0.0,0.029999999329447746,4239.419921875,0.0
